anomaly_index,action_type,target,reason,severity,severity_value,params
8714,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8716,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.306000+0000', tz='UTC'), 'anomaly_score': -15.247088208728002}"
8716,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.129', 'dst_ip': '192.168.180.131', 'confidence': 0.6}"
8716,block_ip,192.168.180.129,Block IP 192.168.180.129 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.129', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake synack with wrong ack'}"
8716,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8715,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.306000+0000', tz='UTC'), 'anomaly_score': -15.24721628110246}"
8715,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.129', 'dst_ip': '192.168.180.131', 'confidence': 0.6}"
8715,block_ip,192.168.180.129,Block IP 192.168.180.129 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.129', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake synack with wrong ack'}"
8715,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8719,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.313000+0000', tz='UTC'), 'anomaly_score': -15.282079282692782}"
8719,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.129', 'dst_ip': '192.168.180.131', 'confidence': 0.6}"
8719,block_ip,192.168.180.129,Block IP 192.168.180.129 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.129', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake synack with wrong ack'}"
8719,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8956,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.841000+0000', tz='UTC'), 'anomaly_score': -6.585025256704903}"
8956,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.6}"
8956,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
8956,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
8958,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.848000+0000', tz='UTC'), 'anomaly_score': -6.694827324141105}"
8958,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.6}"
8958,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
8958,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
8987,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.909000+0000', tz='UTC'), 'anomaly_score': -11.903477596531546}"
8987,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.6}"
8987,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
8987,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
8989,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.915000+0000', tz='UTC'), 'anomaly_score': -16.223794488661017}"
8989,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.129', 'dst_ip': '192.168.180.131', 'confidence': 0.6}"
8989,block_ip,192.168.180.129,Block IP 192.168.180.129 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.129', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake synack with wrong ack'}"
8989,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8988,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.915000+0000', tz='UTC'), 'anomaly_score': -16.222484375635542}"
8988,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.129', 'dst_ip': '192.168.180.131', 'confidence': 0.6}"
8988,block_ip,192.168.180.129,Block IP 192.168.180.129 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.129', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake synack with wrong ack'}"
8988,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake synack with wrong ack', 'agent': 'pfsense.home.arpa'}"
8997,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.935000+0000', tz='UTC'), 'anomaly_score': -5.9233478864568605}"
8997,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.54}"
8997,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
8997,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
8999,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.935000+0000', tz='UTC'), 'anomaly_score': -5.838342905636051}"
8999,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.54}"
8999,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
8999,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
9000,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.941000+0000', tz='UTC'), 'anomaly_score': -5.925713433955168}"
9000,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.54}"
9000,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
9000,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
9002,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.941000+0000', tz='UTC'), 'anomaly_score': -5.840716648609266}"
9002,alert,security_team,MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'src_ip': '192.168.180.131', 'dst_ip': '192.168.180.129', 'confidence': 0.54}"
9002,block_ip,192.168.180.131,Block IP 192.168.180.131 on pfSense due to malware attack,CRITICAL,4,"{'ip': '192.168.180.131', 'attack_type': 'malware', 'duration': 3600, 'reason': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv'}"
9002,escalate,security_manager,CRITICAL: malware detected - Immediate attention required,CRITICAL,4,"{'attack_type': 'malware', 'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa'}"
9004,log,system,Anomaly detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,CRITICAL,4,"{'event_desc': 'suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv', 'agent': 'pfsense.home.arpa', 'timestamp': Timestamp('2025-11-16 09:09:38.949000+0000', tz='UTC'), 'anomaly_score': -5.854813029703119}"
